temperature,rainfall,ph,turbidity,dissolved_oxygen,nitrate,lead,bacterial_count,clean_water_percentage,sanitation_level,healthcare_access,symptom_diarrhea,symptom_fever,water_dirty,water_scarcity,outbreak_risk
24.77,174.28,8.53,100,8.48,4.81,0.024,35,44.02,79.0,58.16,0,1,0,0,1
42.39,287.34,8.54,55,7.9,6.71,0.053,99,86.15,78.96,54.05,1,0,1,0,1
28.07,185.75,7.01,282,5.5,29.91,0.148,40,50.17,59.24,51.11,0,1,0,1,1
25.33,288.16,8.1,103,12.89,36.09,0.117,744,72.84,53.93,85.65,1,1,0,0,1
24.73,238.67,6.93,436,6.89,21.26,0.022,966,89.67,75.85,73.27,0,0,0,0,1
21.47,0.98,7.88,262,11.17,38.81,0.056,97,42.22,42.82,32.47,0,0,0,1,1
32.69,116.97,8.97,353,6.59,34.56,0.046,294,60.07,79.4,11.06,0,1,0,0,1
37.99,284.65,6.97,423,5.12,10.2,0.037,304,69.85,96.64,40.45,1,0,1,1,1
22.19,142.4,8.7,200,12.86,3.67,0.192,160,59.39,13.04,11.26,0,0,0,0,1
27.6,102.28,8.84,20,7.61,22.64,0.106,122,53.5,33.02,44.1,0,0,0,1,1
25.05,252.87,7.95,222,9.75,20.76,0.074,336,38.49,96.96,64.28,0,0,1,0,1
39.27,212.0,8.86,270,10.73,44.67,0.017,936,80.7,83.46,63.43,0,0,0,1,1
43.38,58.42,8.22,136,8.09,34.2,0.018,280,53.35,29.66,12.85,1,1,1,0,1
40.19,74.05,7.13,209,10.54,37.57,0.05,271,63.06,88.92,20.91,0,1,1,1,1
25.13,60.42,7.25,240,5.93,13.93,0.155,498,70.72,65.14,40.33,0,0,0,1,1
36.36,31.56,8.39,142,6.65,4.11,0.185,291,41.84,59.94,72.84,1,0,0,1,1
37.19,260.57,8.27,0,11.5,1.15,0.125,435,50.04,39.83,74.13,0,0,1,0,1
20.87,239.74,6.05,484,11.69,27.84,0.16,283,77.43,50.41,44.27,0,1,0,1,1
28.01,79.45,6.55,61,5.82,19.34,0.109,26,97.65,74.83,19.85,1,1,1,0,1
28.07,141.2,8.2,301,12.01,27.03,0.037,819,52.51,99.57,22.57,0,0,1,0,1
26.83,23.84,7.91,381,12.13,46.4,0.033,18,62.25,73.97,86.18,1,0,0,0,1
31.98,24.63,8.11,240,13.11,41.04,0.001,676,66.26,55.93,53.77,0,1,0,0,1
42.37,111.12,6.04,22,8.88,3.54,0.161,210,61.15,61.16,26.82,0,0,1,1,1
21.45,197.6,8.39,287,11.9,4.61,0.05,994,64.33,95.43,80.73,1,1,0,0,1
35.77,152.7,7.51,271,7.0,35.18,0.028,0,27.92,72.11,87.91,0,1,1,0,1
37.0,147.16,8.35,300,9.56,14.05,0.116,91,79.4,68.26,24.07,1,1,0,0,1
44.39,287.73,7.12,330,5.9,45.24,0.032,91,83.88,67.3,29.38,0,1,1,0,1
21.12,67.35,8.72,276,6.27,16.44,0.064,180,73.55,64.71,51.83,0,1,0,0,1
26.37,122.0,7.86,449,12.03,34.7,0.033,262,89.52,56.29,29.78,1,0,0,1,1
34.01,174.33,6.51,334,6.39,35.14,0.121,339,98.3,63.45,22.6,0,0,1,0,1
20.09,67.93,6.63,434,8.37,15.64,0.026,234,92.15,42.75,32.35,1,0,0,1,1
38.91,150.12,8.27,215,3.08,15.32,0.014,361,24.35,96.87,27.65,0,1,0,0,1
26.14,30.12,7.53,464,9.33,48.87,0.015,631,53.23,65.02,63.73,0,0,0,0,1
41.24,178.47,6.16,153,11.3,30.31,0.105,257,97.57,46.74,37.36,0,1,0,0,1
24.14,122.26,8.37,34,8.28,35.73,0.197,107,55.97,12.46,21.55,0,0,0,1,1
32.33,52.9,8.38,90,12.06,19.54,0.183,617,35.88,93.85,19.81,0,0,0,0,1
43.14,175.2,6.98,499,6.96,42.89,0.191,214,63.28,77.55,32.23,0,1,0,0,1
30.88,107.0,8.27,326,11.16,3.92,0.082,172,81.9,24.58,75.81,0,0,0,0,1
22.5,103.84,8.52,12,8.85,7.85,0.001,714,98.36,93.65,85.33,0,1,0,0,1
28.25,41.5,7.0,299,13.81,42.34,0.115,77,29.4,89.46,33.95,0,1,0,0,1
25.21,125.75,6.72,461,11.72,25.53,0.177,153,48.11,92.23,78.85,0,1,0,0,1
21.64,154.72,8.09,328,11.79,7.4,0.165,625,55.92,58.28,44.41,0,1,0,1,1
32.58,9.8,8.28,455,10.65,11.89,0.015,616,51.73,69.99,89.7,1,1,0,1,1
27.74,65.04,7.1,173,2.68,34.42,0.033,927,82.56,18.58,52.5,0,0,0,0,1
34.08,49.54,6.84,431,6.56,39.76,0.047,812,24.11,83.18,80.19,0,0,0,0,1
37.09,230.31,8.06,137,12.28,25.56,0.061,394,35.29,55.25,95.72,1,0,0,0,1
27.92,244.28,8.82,261,3.57,34.07,0.043,143,23.72,67.48,74.48,0,1,0,0,1
33.59,2.85,6.82,261,8.59,20.93,0.197,988,37.11,47.64,71.17,0,0,0,0,1
40.16,80.77,7.77,131,4.21,24.64,0.163,788,54.81,45.75,76.6,0,0,0,1,1
34.92,293.81,6.8,402,6.14,10.89,0.043,370,60.22,57.18,11.81,0,0,1,0,1
30.5,154.59,8.29,330,10.73,5.9,0.01,377,37.1,52.23,72.34,0,0,1,1,1
34.19,245.88,7.02,228,6.93,16.24,0.091,362,41.65,78.36,48.93,1,0,0,0,1
32.38,226.26,6.73,307,12.86,22.36,0.009,923,89.77,54.01,11.69,0,1,0,1,1
37.65,98.78,6.04,158,5.03,9.02,0.089,261,92.13,48.32,29.29,0,0,0,0,1
38.89,27.42,8.35,304,12.09,12.37,0.053,302,93.91,79.28,34.64,1,0,0,0,1
26.77,291.75,7.04,177,2.8,39.58,0.151,331,33.02,96.47,94.17,0,1,0,0,1
30.73,146.28,8.15,61,2.0,25.33,0.137,189,88.19,59.81,31.61,0,0,0,0,1
21.94,62.87,7.57,472,6.64,25.78,0.185,200,55.76,60.81,65.25,0,0,0,1,1
25.13,195.33,8.03,399,9.68,13.0,0.171,299,71.28,37.57,63.07,0,1,0,0,1
43.17,199.43,7.77,108,11.55,7.25,0.163,789,88.33,42.12,61.95,1,1,0,0,1
41.65,295.47,8.25,485,8.14,37.04,0.127,238,57.13,65.32,60.21,0,0,0,1,1
21.81,179.31,7.01,42,12.27,2.08,0.039,975,85.29,48.6,13.42,1,1,0,0,1
33.45,136.18,7.59,107,10.29,24.62,0.116,139,23.28,81.34,71.17,0,1,0,1,1
28.04,243.17,8.8,72,11.2,22.86,0.015,40,66.91,23.88,51.97,1,1,0,0,1
42.06,47.53,7.89,138,13.99,24.98,0.07,536,36.23,84.75,84.8,0,1,0,1,1
30.66,151.7,6.08,285,7.49,0.52,0.154,98,86.67,78.22,25.92,0,0,1,0,1
26.1,238.38,8.52,361,8.38,38.43,0.132,274,52.66,41.96,42.59,0,0,0,0,1
20.33,195.19,6.63,248,8.35,30.11,0.152,218,55.13,90.97,65.0,0,1,1,1,1
22.16,289.68,7.27,100,6.65,13.23,0.116,298,67.45,86.75,51.82,1,0,0,1,1
27.31,77.96,6.45,380,11.46,3.4,0.006,638,39.14,86.22,76.33,0,0,0,0,1
30.93,4.55,8.59,36,13.61,43.56,0.13,126,43.25,56.48,86.41,0,0,0,0,1
22.08,265.95,8.86,7,7.57,11.85,0.114,285,40.06,55.17,82.6,0,0,0,0,1
35.76,178.21,8.0,285,3.81,13.67,0.009,994,57.18,97.2,92.37,0,1,0,0,1
28.44,133.84,7.37,244,5.44,30.15,0.063,479,68.8,48.96,11.65,0,0,0,0,1
33.1,235.05,6.3,220,13.65,33.38,0.101,220,90.01,99.78,81.36,0,1,0,1,1
25.7,270.51,8.61,28,13.51,40.53,0.037,338,52.97,63.86,96.55,0,0,1,1,1
25.4,246.74,7.62,75,10.06,14.73,0.135,823,87.97,49.89,80.96,0,0,0,0,1
27.01,287.76,8.28,12,7.29,44.85,0.008,452,53.67,44.18,29.36,0,1,0,0,1
29.97,190.08,6.62,196,10.86,5.35,0.073,876,46.82,90.74,44.14,0,0,0,0,1
20.24,78.9,7.51,8,9.8,25.63,0.069,330,45.89,43.17,53.47,1,0,1,0,1
34.36,162.92,6.73,329,8.79,4.92,0.097,600,56.39,42.13,38.06,0,1,0,0,1
35.7,220.01,7.35,489,13.61,27.79,0.158,715,87.78,51.9,37.0,0,0,0,0,1
44.33,225.63,6.81,188,6.88,26.22,0.024,641,79.68,76.25,26.75,1,1,0,0,1
37.25,165.17,7.37,227,2.88,42.18,0.038,324,97.65,45.68,42.84,0,0,1,1,1
26.64,207.97,6.58,186,2.9,34.49,0.018,174,63.71,50.03,64.92,1,0,0,1,1
29.71,205.06,7.62,244,11.9,40.44,0.195,136,51.35,47.03,11.24,0,0,0,0,1
32.01,87.4,8.45,130,5.38,13.52,0.041,761,57.36,35.33,62.56,1,1,0,0,1
27.63,75.85,6.82,341,10.12,36.7,0.058,274,80.2,52.98,78.5,1,1,0,1,1
33.3,103.08,8.97,89,9.86,27.02,0.19,238,93.43,49.71,53.96,0,1,1,1,1
23.3,45.17,6.85,342,5.99,19.18,0.081,457,65.74,35.77,97.06,0,0,0,0,1
30.48,258.06,8.22,240,4.58,15.89,0.119,142,62.06,69.67,72.69,0,1,0,1,1
31.93,144.24,7.77,45,12.07,37.39,0.057,601,31.39,30.15,70.78,0,0,0,0,1
24.27,173.77,7.48,154,10.23,28.27,0.069,594,64.53,62.6,96.32,0,1,0,0,1
25.58,38.23,8.58,196,7.99,33.76,0.18,355,75.09,70.55,45.65,1,0,0,1,1
40.79,197.01,7.62,4,2.13,12.25,0.003,231,50.91,83.77,80.81,1,1,0,1,1
25.56,0.47,8.68,16,12.54,38.8,0.159,228,70.3,63.45,53.97,0,1,0,0,1
30.02,11.18,7.07,190,7.34,15.99,0.019,147,75.74,56.22,62.33,0,1,1,1,1
21.55,206.76,7.75,51,3.78,30.17,0.174,164,58.85,12.05,69.18,0,0,1,0,1
44.29,53.45,8.91,149,6.42,6.83,0.16,124,77.84,44.43,15.68,0,0,0,1,1
21.51,174.15,7.44,158,3.62,26.29,0.038,201,78.95,59.19,16.23,0,0,1,1,1
36.4,96.9,8.16,253,6.65,17.09,0.031,512,23.26,82.67,77.11,1,0,0,0,1
31.84,40.02,7.98,286,7.5,36.15,0.172,292,82.05,93.78,49.93,0,1,0,1,1
34.5,71.2,8.73,55,6.01,26.21,0.187,43,81.05,87.23,46.46,1,0,0,0,1
34.04,95.4,8.34,251,7.94,19.96,0.088,891,53.29,92.56,23.39,0,0,0,0,1
26.53,266.66,6.97,33,10.36,11.5,0.098,193,57.64,99.23,28.97,1,0,0,0,1
21.83,274.07,6.94,176,5.23,13.93,0.074,294,63.38,47.65,13.52,1,0,0,1,1
26.52,7.47,6.86,14,9.74,26.96,0.189,462,79.88,66.88,69.04,1,1,0,0,1
34.11,219.47,8.28,126,10.7,42.01,0.103,664,73.28,78.62,36.04,1,0,0,0,1
32.62,296.22,7.31,217,9.08,20.35,0.157,30,77.17,73.25,97.54,1,1,0,1,1
37.07,220.29,6.93,35,9.68,4.42,0.005,859,88.53,33.69,79.09,1,0,0,1,1
40.18,100.54,7.12,239,8.83,25.87,0.055,398,55.8,48.56,59.67,0,0,1,1,1
22.26,238.03,7.22,348,4.68,33.41,0.142,352,72.38,78.23,99.74,0,0,0,0,1
25.51,266.09,7.47,389,11.13,10.65,0.013,367,91.78,51.63,14.11,1,0,0,1,1
44.14,189.3,8.09,68,4.09,14.64,0.138,55,57.81,84.2,78.72,0,0,0,1,1
26.5,254.92,6.75,107,5.47,43.02,0.056,215,35.94,98.0,95.25,1,1,0,0,1
43.94,59.56,8.87,102,9.72,24.69,0.175,627,63.26,81.61,50.95,1,0,0,0,1
23.62,14.93,7.66,162,6.7,15.43,0.18,23,43.72,57.45,93.02,0,0,1,0,1
37.68,270.81,7.57,349,9.76,32.62,0.002,896,87.06,80.92,56.15,0,0,1,0,1
36.76,109.69,7.88,22,12.39,19.77,0.016,25,84.1,18.18,81.96,1,1,1,1,1
27.69,31.49,7.75,118,5.32,38.04,0.074,471,80.58,72.31,30.77,0,0,0,1,1
25.69,89.98,7.8,195,4.78,9.38,0.071,267,75.81,40.33,63.12,0,1,0,1,1
28.58,287.78,7.17,124,9.13,15.22,0.076,117,80.72,69.22,61.53,1,1,1,1,1
23.68,64.88,6.59,44,7.64,9.18,0.19,642,73.76,81.79,13.32,0,1,0,1,1
34.18,160.26,6.76,357,13.8,44.65,0.111,331,92.36,82.55,56.07,0,0,1,1,1
39.08,64.18,6.76,52,9.04,2.27,0.109,560,39.96,94.04,72.32,0,1,0,0,1
24.8,37.02,8.71,135,12.5,11.94,0.012,429,80.75,77.74,51.87,1,0,0,0,1
41.92,31.42,7.6,19,9.84,20.29,0.06,371,84.95,99.86,61.9,1,1,1,0,1
40.19,67.65,8.44,46,12.48,2.22,0.119,321,86.77,97.06,71.5,0,0,1,1,1
24.21,199.17,6.71,114,2.43,25.46,0.116,343,93.4,45.89,11.34,1,1,0,0,1
24.86,111.11,7.21,261,9.32,39.4,0.142,159,65.66,98.38,28.06,1,0,0,0,1
32.29,39.35,8.81,105,7.71,21.6,0.029,364,31.08,90.93,15.26,1,1,0,0,1
41.87,120.12,8.71,242,11.47,22.02,0.079,305,26.33,95.92,14.88,0,0,0,0,1
36.75,290.21,7.66,8,13.03,14.49,0.12,683,54.23,41.54,46.38,0,1,1,0,1
25.77,155.97,6.69,240,13.5,26.96,0.048,338,58.22,32.62,43.07,1,1,0,1,1
23.69,9.73,7.89,106,4.38,3.4,0.046,489,92.86,33.11,71.84,0,0,0,1,1
31.97,47.03,7.55,48,2.71,27.3,0.173,323,57.69,79.17,75.49,0,0,0,1,1
30.55,77.43,8.27,167,12.34,3.89,0.082,355,96.66,48.19,67.9,1,1,0,1,1
29.33,38.1,6.81,274,10.42,5.51,0.182,181,60.8,27.26,92.79,0,1,0,0,1
28.4,245.12,8.34,372,12.55,24.75,0.102,15,44.55,51.03,42.67,0,0,0,0,1
38.31,84.21,6.9,146,9.54,0.07,0.084,38,81.78,89.0,86.17,1,1,0,1,1
30.73,130.05,7.3,34,6.1,37.44,0.022,486,65.06,62.62,26.0,1,1,0,1,1
32.6,163.34,8.27,232,6.16,44.94,0.161,53,27.52,78.93,69.69,0,0,1,0,1
28.25,39.06,8.49,1,12.48,7.41,0.071,270,67.81,58.37,70.54,0,0,1,1,1
34.9,213.38,7.82,271,6.07,43.8,0.199,606,65.77,46.24,20.54,0,1,0,0,1
21.72,131.19,8.19,37,3.26,2.84,0.159,422,65.77,47.8,47.29,0,1,0,0,1
42.59,93.86,8.19,148,10.95,25.94,0.041,378,39.37,84.3,21.81,0,1,1,0,1
20.99,106.2,7.12,82,6.59,37.92,0.167,805,26.78,64.99,59.36,0,1,0,0,1
31.59,61.78,8.28,321,7.66,8.5,0.006,165,74.0,12.63,35.46,0,0,1,0,1
34.45,189.94,7.96,304,9.55,12.75,0.013,341,74.03,88.6,45.62,1,0,1,1,1
33.27,253.97,8.19,466,8.8,15.54,0.191,369,49.17,86.3,82.86,0,1,0,0,1
39.02,7.92,6.82,420,5.81,25.04,0.019,929,85.01,55.1,86.23,1,0,0,0,1
43.08,112.86,6.28,202,6.29,11.48,0.155,446,85.44,79.64,97.07,0,0,0,0,1
33.14,69.82,8.37,479,5.13,19.36,0.193,843,90.29,57.79,48.25,0,0,0,0,1
32.21,273.14,8.45,244,13.05,27.68,0.156,202,79.79,50.23,12.75,0,0,0,1,1
35.45,10.48,8.37,269,7.83,44.75,0.076,362,25.69,77.49,58.83,0,0,0,0,1
23.34,45.84,7.99,43,13.63,0.01,0.033,758,87.36,90.0,10.93,0,1,1,0,1
34.14,291.93,8.64,146,12.97,27.8,0.158,83,73.17,85.99,94.26,0,0,0,1,1
32.76,212.3,8.81,134,8.69,36.88,0.072,477,90.66,49.6,34.27,0,1,0,0,1
22.88,57.42,7.69,74,13.22,41.98,0.075,373,52.36,57.46,21.7,1,1,0,1,1
21.76,246.11,8.13,405,12.66,14.79,0.136,348,91.79,80.39,43.66,0,1,1,0,1
28.57,93.78,8.19,141,4.12,27.9,0.026,150,98.26,11.46,87.38,0,0,0,1,1
29.59,231.16,7.36,439,8.43,14.9,0.03,519,31.08,65.17,14.35,0,0,0,1,1
44.26,94.95,7.69,102,6.61,3.86,0.149,15,99.13,32.2,21.73,0,0,0,0,1
34.93,42.89,8.64,104,5.3,26.5,0.172,25,55.0,42.24,44.49,0,1,0,0,1
20.87,218.34,7.04,453,5.43,37.41,0.151,18,89.54,78.42,61.59,0,1,1,0,1
23.74,264.38,8.86,166,8.16,2.27,0.102,382,93.22,37.16,14.07,0,0,0,0,1
31.42,180.81,7.98,355,3.49,3.09,0.133,21,57.43,81.41,75.56,0,0,0,1,1
21.5,280.06,6.85,242,6.07,7.2,0.156,973,71.24,70.24,26.37,0,0,0,1,1
34.53,286.78,8.77,235,12.75,37.71,0.001,35,94.46,26.51,41.24,1,0,0,0,1
36.92,257.85,6.6,390,8.12,49.79,0.024,62,81.13,91.52,28.3,1,1,0,1,1
44.54,218.31,7.06,45,12.83,39.74,0.102,651,84.77,52.16,51.79,1,0,0,1,1
39.21,146.95,7.94,247,2.08,12.88,0.013,600,88.11,78.14,45.56,0,0,0,0,1
40.67,36.47,8.78,341,11.71,18.49,0.017,265,54.43,60.41,50.89,0,1,1,1,1
29.22,107.3,7.34,126,11.45,44.94,0.063,24,65.07,84.4,43.62,0,1,1,0,1
37.3,195.56,7.39,44,9.94,29.06,0.105,380,75.37,68.19,25.04,1,1,0,0,1
39.42,198.19,6.73,153,3.64,2.76,0.11,367,74.52,78.32,36.11,1,0,0,0,1
37.87,73.15,8.33,364,10.32,5.03,0.002,357,64.3,24.81,57.52,1,0,0,1,1
30.3,140.53,6.12,381,12.37,0.46,0.03,349,81.44,66.67,69.49,0,1,0,1,1
37.44,278.83,6.82,2,11.94,23.16,0.08,5,74.79,21.15,87.01,0,0,0,1,1
27.11,76.97,6.74,265,11.41,11.64,0.073,125,73.88,13.09,76.99,0,1,0,1,1
28.06,186.59,7.35,56,10.79,2.85,0.175,387,73.91,39.85,23.2,0,0,1,0,1
24.59,227.32,8.28,398,10.97,35.8,0.021,347,23.97,70.86,83.0,1,0,0,1,1
38.09,193.27,6.09,28,11.11,8.19,0.127,97,55.53,93.03,93.03,1,0,0,1,1
22.32,66.26,8.28,78,9.01,41.6,0.154,855,51.06,99.63,57.77,1,0,0,0,1
20.48,190.43,7.05,16,6.9,7.15,0.041,562,57.57,90.0,32.65,0,0,1,1,1
35.81,292.97,7.83,463,5.89,38.72,0.13,43,27.05,57.92,85.66,0,0,1,0,1
29.89,123.92,7.14,137,7.7,48.99,0.128,343,66.38,72.39,90.92,0,1,1,1,1
27.67,201.1,7.95,362,9.42,24.6,0.05,330,98.47,57.45,98.98,0,1,1,0,1
27.26,198.45,7.11,180,6.78,15.87,0.051,534,55.49,96.33,61.32,0,0,1,0,1
24.97,44.78,8.15,327,12.51,47.94,0.112,287,59.47,50.57,80.0,0,0,1,0,1
33.02,35.96,7.78,24,8.94,12.61,0.114,989,63.75,38.27,53.9,0,0,0,1,1
21.31,151.33,6.62,144,12.75,6.86,0.119,66,53.77,62.87,93.1,1,0,0,1,1
33.98,181.13,8.13,442,4.71,15.59,0.127,6,86.16,86.96,45.93,0,0,0,0,1
38.17,190.47,7.56,231,13.62,30.27,0.195,438,71.38,93.34,57.6,1,0,0,1,1
30.93,239.6,7.59,1,13.35,30.16,0.126,676,21.98,98.84,91.56,0,0,0,0,1
43.18,291.2,6.78,103,10.85,10.41,0.073,7,24.7,18.72,80.74,0,1,0,1,1
30.37,96.14,6.22,157,9.07,1.6,0.093,357,91.6,94.75,29.67,1,0,0,0,1
27.33,282.36,8.18,24,8.04,8.11,0.153,147,21.83,84.09,48.43,0,1,1,0,1
41.72,249.78,8.04,93,3.84,2.81,0.097,381,81.33,14.01,15.26,0,0,0,0,1
41.11,58.6,7.62,317,11.21,49.99,0.028,396,66.71,14.83,69.43,0,0,1,1,1
32.99,60.64,6.13,134,13.23,20.87,0.026,76,72.28,76.41,75.55,1,0,1,0,1
29.31,95.18,7.88,16,13.26,3.88,0.096,366,49.48,75.43,56.48,0,1,0,1,1
35.01,207.8,8.58,173,9.42,25.48,0.028,126,52.03,57.06,77.36,0,1,1,1,1
34.25,61.69,7.62,448,11.36,15.6,0.083,97,65.63,46.38,90.12,1,0,0,0,1
41.92,63.45,7.35,297,7.59,24.27,0.152,887,85.44,87.93,52.99,1,0,0,0,1
38.03,299.27,7.07,410,6.48,40.15,0.057,14,80.16,27.61,64.77,0,0,0,0,1
26.72,100.2,8.72,116,8.77,29.83,0.115,297,78.06,72.17,76.46,0,0,0,1,1
40.58,95.37,7.31,111,5.86,45.19,0.141,103,51.04,76.54,94.38,0,1,1,1,1
23.31,292.0,7.86,360,12.89,12.48,0.142,176,75.65,41.78,53.02,1,0,0,0,1
27.6,210.23,7.34,128,8.09,23.6,0.197,655,94.34,15.69,75.76,0,0,0,1,1
30.08,47.64,8.2,162,9.04,24.78,0.14,143,92.9,56.14,10.84,1,1,0,0,1
35.94,274.62,7.56,247,11.9,23.62,0.174,22,84.92,60.87,75.88,0,1,1,0,1
24.33,281.32,6.88,421,8.37,3.46,0.093,263,76.84,63.5,41.01,1,1,0,0,1
28.51,25.14,7.66,195,6.5,25.34,0.04,107,23.07,63.28,37.72,1,0,1,0,1
25.92,96.06,8.03,426,8.93,9.52,0.032,958,74.52,66.96,24.82,0,1,0,1,1
43.39,71.0,6.94,200,12.6,13.46,0.172,982,89.17,65.49,57.67,0,0,1,0,1
26.92,225.53,6.86,12,10.43,23.31,0.173,661,51.35,93.89,43.32,0,0,1,1,1
43.24,260.94,7.05,318,9.82,37.33,0.035,566,94.97,14.71,76.67,0,1,0,0,1
38.72,257.32,8.47,452,10.65,15.26,0.082,228,45.48,72.69,48.22,0,0,0,1,1
24.46,187.28,6.95,221,6.98,39.79,0.012,186,32.73,44.72,81.33,0,0,1,1,1
39.98,99.81,7.46,169,11.55,16.4,0.099,16,43.12,62.61,18.38,1,0,0,0,1
25.47,183.25,8.42,27,8.4,30.28,0.039,599,92.86,11.7,74.0,1,1,0,0,1
30.6,43.5,8.27,15,3.78,27.84,0.107,56,89.16,96.27,65.61,0,0,1,1,1
28.43,124.58,6.99,323,8.26,32.74,0.182,338,41.76,84.94,93.12,0,1,0,1,1
38.92,278.31,6.35,2,13.78,7.68,0.177,231,96.44,89.18,42.56,1,1,0,0,1
28.51,22.16,8.09,26,6.29,33.44,0.166,281,39.19,85.13,74.97,1,0,1,0,1
44.05,188.91,7.49,52,11.85,4.12,0.084,371,90.65,33.61,51.34,0,0,1,1,1
25.38,32.75,8.16,151,11.17,5.58,0.172,287,37.07,94.26,83.53,1,0,0,1,1
21.96,141.24,8.96,420,8.54,20.8,0.085,155,52.14,78.25,97.85,0,0,0,1,1
41.62,248.13,6.3,51,13.26,37.37,0.183,686,86.45,52.13,73.41,0,1,0,1,1
20.84,95.91,6.65,86,11.18,11.23,0.109,460,70.02,86.32,65.85,0,0,0,1,1
36.57,285.21,6.52,486,13.99,7.81,0.151,2,74.85,45.26,81.53,0,1,0,0,1
21.88,281.95,6.18,67,10.04,17.72,0.197,59,66.96,88.93,58.5,0,1,0,1,1
33.01,295.43,8.15,143,7.11,22.96,0.143,51,31.73,68.34,86.14,1,0,0,1,1
39.24,154.55,7.97,262,9.7,12.0,0.162,989,93.04,75.24,45.86,0,0,0,1,1
35.66,225.52,7.95,34,9.73,22.04,0.035,870,76.51,54.96,52.28,0,1,1,1,1
43.45,85.98,7.45,336,8.9,1.6,0.16,51,22.61,61.98,83.69,0,0,0,1,1
29.03,198.08,7.14,99,6.6,2.42,0.124,451,57.68,30.69,61.4,0,1,0,0,1
31.52,139.4,6.76,200,11.82,19.07,0.192,457,95.89,48.27,71.98,1,0,0,1,1
33.15,148.15,6.36,50,10.32,13.15,0.036,541,82.64,84.6,88.01,1,1,0,1,1
41.86,212.43,8.19,347,11.11,37.17,0.124,190,21.82,48.84,82.53,0,0,0,0,1
34.39,60.6,8.22,319,11.78,38.19,0.002,312,22.33,33.82,81.95,0,1,0,1,1
23.55,152.79,6.61,254,11.85,37.05,0.085,139,58.16,10.31,28.06,0,1,0,1,1
23.25,226.84,8.45,239,6.36,30.27,0.128,221,33.34,52.14,13.45,0,0,0,0,1
30.51,258.65,6.04,133,10.87,21.08,0.017,991,94.12,42.91,83.11,1,0,0,0,1
30.5,201.94,8.31,139,12.95,39.85,0.007,393,84.07,25.68,21.66,1,1,1,0,1
36.95,279.37,7.57,319,8.52,22.54,0.121,121,77.92,77.72,75.08,0,1,0,0,1
42.12,73.97,8.39,333,6.13,16.58,0.125,340,67.22,93.93,20.27,1,0,0,0,1
27.03,174.92,8.54,11,5.26,7.75,0.083,934,97.5,45.75,52.74,0,0,0,1,1
39.59,87.5,7.93,429,10.41,37.01,0.138,610,96.49,86.87,26.33,0,0,0,1,1
38.4,185.13,8.25,215,7.22,13.34,0.176,147,21.06,73.52,36.73,0,1,0,1,1
40.73,121.95,6.85,10,7.81,31.18,0.047,590,39.27,60.04,24.94,0,1,0,0,1
27.63,92.44,6.58,306,11.14,29.89,0.009,320,50.63,40.3,29.75,1,0,1,0,1
27.57,39.92,7.66,333,8.07,47.25,0.006,542,55.45,75.97,17.47,0,0,0,0,1
43.52,26.08,8.61,14,11.39,4.81,0.013,503,85.03,29.19,47.74,0,1,0,0,1
31.44,171.14,7.97,11,8.97,29.47,0.017,532,96.61,36.17,82.2,0,0,1,0,1
38.81,82.03,7.91,197,10.72,49.3,0.03,89,42.73,51.88,74.95,0,0,1,1,1
39.89,88.74,7.07,107,5.84,29.87,0.021,41,21.22,45.11,44.29,1,0,0,1,1
22.87,85.49,8.6,473,11.21,26.29,0.061,1,63.48,60.86,66.0,0,1,0,1,1
40.31,165.14,7.95,327,13.17,43.19,0.004,282,76.65,71.86,87.0,1,0,1,1,1
30.4,251.12,8.36,261,5.79,8.69,0.156,95,24.45,44.72,81.72,1,1,0,0,1
31.79,165.13,7.78,284,9.14,19.76,0.109,463,78.52,42.06,11.54,0,0,0,1,1
38.82,247.06,7.72,127,7.95,22.39,0.107,20,74.29,56.52,60.68,0,1,1,1,1
27.23,115.43,6.08,60,9.93,26.09,0.162,89,72.46,73.57,24.83,0,1,1,0,1
38.69,27.25,6.86,14,9.91,28.75,0.111,136,74.85,89.2,91.19,0,1,1,0,1
20.17,260.25,8.49,43,7.9,40.76,0.18,648,91.58,71.79,93.75,0,0,1,1,1
41.31,48.81,7.91,219,8.0,31.0,0.104,214,53.64,46.15,45.54,1,0,0,1,1
33.51,277.03,8.13,73,10.65,1.52,0.105,859,97.29,29.1,97.41,0,0,0,0,1
27.26,98.96,8.5,157,8.62,39.93,0.106,12,43.28,74.74,75.48,0,1,0,0,1
30.09,252.22,7.68,9,3.99,29.55,0.033,145,49.96,34.68,84.52,0,1,0,0,1
34.81,44.03,6.71,133,9.31,39.78,0.185,803,97.66,84.17,84.48,0,0,0,1,1
20.11,5.25,7.61,47,4.8,12.73,0.176,182,64.0,76.82,75.5,0,0,0,1,1
35.7,85.94,7.11,392,10.8,3.47,0.014,178,86.51,53.59,80.41,0,0,1,1,1
42.18,267.21,6.86,379,12.41,21.44,0.054,66,82.97,45.22,81.2,0,1,0,0,1
44.73,212.92,6.54,221,13.61,10.19,0.015,663,68.58,14.81,58.1,0,0,1,0,1
21.58,163.19,7.13,11,8.18,0.32,0.017,292,57.54,15.24,62.14,1,1,1,0,1
30.21,236.99,8.22,361,9.61,7.19,0.142,53,44.8,40.74,97.27,0,1,0,0,1
